,Client,Project,Description,Start date,Start time,End date,End time,Duration,Tags,Type,Domain
211,S2023,Chemistry 1,Experiment 6 Post-lab,2023-03-16,08:52:34,2023-03-16,09:19:22,0 days 00:26:48,Domain: School,,
212,S2023,Chemistry 1,Experiment 6 Post-lab,2023-03-16,10:40:39,2023-03-16,10:55:39,0 days 00:15:00,Domain: School,,
213,S2023,Chemistry 1,Experiment 6 Post-lab,2023-03-16,14:37:09,2023-03-16,15:43:51,0 days 01:06:42,Domain: School,,
214,S2023,Music Technology,Assignment 4,2023-03-16,16:59:33,2023-03-16,17:29:21,0 days 00:29:48,Domain: School,,
215,S2023,Music Technology,AVSum 4,2023-03-22,12:46:47,2023-03-22,13:24:43,0 days 00:37:56,Domain: School,,
216,S2023,Music Technology,AVSum 4,2023-03-23,13:43:56,2023-03-23,13:44:03,0 days 00:00:07,Domain: School,,
217,S2023,Music Technology,AVSum 4,2023-03-23,13:44:09,2023-03-23,14:04:36,0 days 00:20:27,Domain: School,,
218,S2023,Music Technology,Assignment 5,2023-03-23,14:31:04,2023-03-23,14:54:25,0 days 00:23:21,Domain: School,,
219,S2023,ExpModernWorld,Analysis 2,2023-03-25,19:00:14,2023-03-25,19:52:09,0 days 00:51:55,Domain: School,,
220,S2023,Computer Organization,HW9,2023-03-26,10:47:15,2023-03-26,12:40:43,0 days 01:53:28,Domain: School,,
221,S2023,Computer Organization,HW9,2023-03-26,13:20:10,2023-03-26,13:57:47,0 days 00:37:37,Domain: School,,
222,S2023,ExpModernWorld,Analysis 2,2023-03-27,08:58:56,2023-03-27,09:36:03,0 days 00:37:07,Domain: School,,
223,S2023,ExpModernWorld,Analysis 2,2023-03-27,12:55:26,2023-03-27,14:40:00,0 days 01:44:34,Domain: School,,
224,S2023,Chemistry 1,Chapter 5 Mastering,2023-03-27,16:11:48,2023-03-27,17:25:00,0 days 01:13:12,Domain: School,,
225,S2023,ExpModernWorld,Analysis 2,2023-03-27,20:31:16,2023-03-27,21:20:48,0 days 00:49:32,Domain: School,,
226,S2023,Chemistry 1,Exp 7 Pre-Lab,2023-03-28,13:38:34,2023-03-28,14:25:49,0 days 00:47:15,Domain: School,,
227,S2023,Chemistry 1,Chatper 6 Mastering,2023-03-28,14:40:07,2023-03-28,15:01:59,0 days 00:21:52,Domain: School,,
228,S2023,ExpModernWorld,Instigator,2023-03-28,19:08:54,2023-03-28,21:22:01,0 days 02:13:07,Domain: School,,
229,S2023,ExpModernWorld,Instigator,2023-03-28,22:00:47,2023-03-28,22:32:47,0 days 00:32:00,Domain: School,,
230,S2023,Chemistry 1,Chatper 6 Mastering,2023-03-29,08:57:29,2023-03-29,09:13:13,0 days 00:15:44,Domain: School,,
231,S2023,Chemistry 1,Chapter 7 Mastering,2023-03-29,09:13:29,2023-03-29,09:31:07,0 days 00:17:38,Domain: School,,
232,S2023,Chemistry 1,Chatper 6 Mastering,2023-03-29,09:31:10,2023-03-29,09:41:14,0 days 00:10:04,Domain: School,,
233,S2023,Chemistry 1,Exp 7 Pre-Lab,2023-03-29,13:19:02,2023-03-29,13:26:26,0 days 00:07:24,Domain: School,,
234,S2023,ExpModernWorld,Instigator Reflection,2023-03-30,08:39:44,2023-03-30,09:07:56,0 days 00:28:12,Domain: School,,
235,S2023,Chemistry 1,Exp 7 Post-Lab,2023-03-30,18:23:57,2023-03-30,18:36:56,0 days 00:12:59,Domain: School,,
236,S2023,Chemistry 1,Exp 7 Post-Lab,2023-03-30,18:39:25,2023-03-30,18:40:00,0 days 00:00:35,Domain: School,,
237,S2023,Chemistry 1,Exp 7 Post-Lab,2023-03-31,08:29:45,2023-03-31,09:00:15,0 days 00:30:30,Domain: School,,
238,S2023,Database Management,Concurrency and Transactions Reading,2023-03-31,09:01:55,2023-03-31,09:21:07,0 days 00:19:12,Domain: School,,
239,S2023,Computer Organization,HW10,2023-04-01,19:32:33,2023-04-01,20:16:35,0 days 00:44:02,Domain: School,,
240,S2023,Database Management,Lab 6,2023-04-01,20:27:27,2023-04-01,21:32:46,0 days 01:05:19,Domain: School,,
241,S2023,Database Management,Concurrency and Transactions Reading,2023-04-03,09:06:45,2023-04-03,09:17:18,0 days 00:10:33,Domain: School,,
242,S2023,Database Management,Project Work,2023-04-03,09:19:00,2023-04-03,09:44:59,0 days 00:25:59,Domain: School,,
243,S2023,Database Management,Project Work,2023-04-03,13:16:53,2023-04-03,13:57:28,0 days 00:40:35,Domain: School,,
244,S2023,Music Technology,AVSum 6,2023-04-03,18:09:55,2023-04-03,18:51:25,0 days 00:41:30,Domain: School,,
245,S2023,Music Technology,AVSum 7,2023-04-04,16:22:14,2023-04-04,16:40:15,0 days 00:18:01,Domain: School,,
246,S2023,Music Technology,AVSum 7,2023-04-05,10:24:11,2023-04-05,10:42:26,0 days 00:18:15,Domain: School,,
247,S2023,Database Management,Project Work,2023-04-05,13:16:10,2023-04-05,13:42:35,0 days 00:26:25,Domain: School,,
248,S2023,Music Technology,AVSum 7,2023-04-05,15:45:47,2023-04-05,16:10:58,0 days 00:25:11,Domain: School,,
249,S2023,Database Management,Project Work,2023-04-05,16:44:24,2023-04-05,17:04:24,0 days 00:20:00,Domain: School,,
250,S2023,Computer Organization,HW10,2023-04-06,14:31:18,2023-04-06,14:47:20,0 days 00:16:02,Domain: School,,
251,S2023,Chemistry 1,Chapter 10 Mastering,2023-04-06,20:39:36,2023-04-06,21:19:14,0 days 00:39:38,Domain: School,,
252,S2023,Chemistry 1,Course Review,2023-04-07,09:02:49,2023-04-07,09:48:50,0 days 00:46:01,Domain: School,,
253,S2023,Chemistry 1,Course Review,2023-04-07,10:52:18,2023-04-07,11:06:15,0 days 00:13:57,Domain: School,,
254,S2023,Chemistry 1,Course Review,2023-04-07,11:14:51,2023-04-07,11:55:00,0 days 00:40:09,Domain: School,,
255,S2023,Chemistry 1,Course Review,2023-04-07,13:46:05,2023-04-07,14:04:14,0 days 00:18:09,Domain: School,,
256,S2023,Chemistry 1,Course Review,2023-04-07,14:15:33,2023-04-07,14:37:24,0 days 00:21:51,Domain: School,,
257,S2023,Chemistry 1,Course Review,2023-04-07,16:59:18,2023-04-07,17:36:49,0 days 00:37:31,Domain: School,,
258,S2023,Database Management,Project Work,2023-04-08,09:45:00,2023-04-08,10:09:31,0 days 00:24:31,Domain: School,,
259,S2023,ExpModernWorld,Analysis Reflection,2023-04-11,13:28:38,2023-04-11,14:00:00,0 days 00:31:22,Domain: School,,
260,S2023,Database Management,Lab 7,2023-04-11,20:50:40,2023-04-11,22:13:00,0 days 01:22:20,Domain: School,,
261,S2023,Computer Organization,HW11,2023-04-12,08:27:54,2023-04-12,09:38:20,0 days 01:10:26,Domain: School,,
262,S2023,Database Management,Project Work,2023-04-12,11:26:00,2023-04-12,11:48:42,0 days 00:22:42,Domain: School,,
263,S2023,Database Management,Project Work,2023-04-12,12:40:09,2023-04-12,13:04:18,0 days 00:24:09,Domain: School,,
264,S2023,Database Management,Project Work,2023-04-12,13:22:43,2023-04-12,13:54:49,0 days 00:32:06,Domain: School,,
265,S2023,Database Management,Project Work,2023-04-12,13:56:22,2023-04-12,14:40:31,0 days 00:44:09,Domain: School,,
266,S2023,ExpModernWorld,Online Line,2023-04-12,15:16:19,2023-04-12,15:32:04,0 days 00:15:45,Domain: School,,
267,S2023,ExpModernWorld,Dangerous World of Comedy,2023-04-12,15:32:17,2023-04-12,16:14:33,0 days 00:42:16,Domain: School,,
268,S2023,ExpModernWorld,Humornamity,2023-04-12,21:00:00,2023-04-12,22:00:00,0 days 01:00:00,Domain: School,,
269,S2023,Database Management,Project Report,2023-04-16,13:05:22,2023-04-16,13:37:38,0 days 00:32:16,Domain: School,,
270,S2023,ExpModernWorld,Humornamity,2023-04-16,21:00:00,2023-04-16,22:00:00,0 days 01:00:00,Domain: School,,
271,S2023,Database Management,SQL Injection Reading,2023-04-17,08:20:09,2023-04-17,08:24:25,0 days 00:04:16,Domain: School,,
272,S2023,Database Management,Lab 7,2023-04-17,08:31:01,2023-04-17,08:39:02,0 days 00:08:01,Domain: School,,
273,S2023,ExpModernWorld,Gen Z Reading,2023-04-17,08:39:26,2023-04-17,08:49:57,0 days 00:10:31,Domain: School,,
274,S2023,Computer Organization,HW12,2023-04-17,12:50:00,2023-04-17,13:39:45,0 days 00:49:45,Domain: School,,
275,S2023,ExpModernWorld,Humornamity,2023-04-17,21:00:00,2023-04-17,22:00:00,0 days 01:00:00,Domain: School,,
276,S2023,Database Management,Project Report,2023-04-18,08:37:21,2023-04-18,08:48:13,0 days 00:10:52,Domain: School,,
277,S2023,ExpModernWorld,Humornamity,2023-04-18,08:49:03,2023-04-18,09:06:03,0 days 00:17:00,Domain: School,,
278,S2023,ExpModernWorld,Humornamity,2023-04-18,21:00:00,2023-04-18,22:00:00,0 days 01:00:00,Domain: School,,
279,S2023,Database Management,Project Report,2023-04-19,11:00:00,2023-04-19,11:46:59,0 days 00:46:59,Domain: School,,
280,S2023,ExpModernWorld,Humornamity Proposal,2023-04-19,22:28:25,2023-04-19,22:44:00,0 days 00:15:35,Domain: School,,
281,S2023,Database Management,Project Work,2023-04-21,11:00:00,2023-04-21,11:52:07,0 days 00:52:07,Domain: School,,
282,S2023,Database Management,SQL Peer Eval,2023-04-22,10:20:24,2023-04-22,10:34:13,0 days 00:13:49,Domain: School,,
283,S2023,ExpModernWorld,Synthesis,2023-04-22,10:41:14,2023-04-22,10:56:29,0 days 00:15:15,Domain: School,,
284,S2023,ExpModernWorld,Synthesis Reflection,2023-04-22,10:58:06,2023-04-22,11:01:59,0 days 00:03:53,Domain: School,,
285,S2023,ExpModernWorld,Synthesis Reflection,2023-04-22,14:07:41,2023-04-22,14:10:14,0 days 00:02:33,Domain: School,,
286,S2023,Computer Organization,HW13,2023-04-22,14:21:50,2023-04-22,14:47:58,0 days 00:26:08,Domain: School,,
287,S2023,Database Management,NoSQL Poster,2023-04-22,15:20:53,2023-04-22,15:40:00,0 days 00:19:07,Domain: School,,
288,S2023,Music Technology,Synth Paper,2023-04-24,08:42:50,2023-04-24,09:38:24,0 days 00:55:34,Domain: School,,
289,S2023,Computer Organization,HW13,2023-04-24,13:29:22,2023-04-24,13:34:37,0 days 00:05:15,Domain: School,,
290,S2023,Chemistry 1,Chapter 7 Mastering,2023-04-24,13:34:42,2023-04-24,13:35:12,0 days 00:00:30,Domain: School,,
291,S2023,Chemistry 1,Chapter 12 Mastering,2023-04-24,13:35:24,2023-04-24,13:49:01,0 days 00:13:37,Domain: School,,
292,S2023,Chemistry 1,Chapter 12 Mastering,2023-04-24,13:49:54,2023-04-24,13:57:23,0 days 00:07:29,Domain: School,,
293,S2023,Chemistry 1,Hess's Law Lecture,2023-04-24,14:17:57,2023-04-24,14:29:39,0 days 00:11:42,Domain: School,,
294,S2023,Chemistry 1,Chapter 7 Mastering,2023-04-24,14:29:50,2023-04-24,14:58:48,0 days 00:28:58,Domain: School,,
295,S2023,ExpModernWorld,Humor Cuisine,2023-04-24,15:19:14,2023-04-24,15:40:37,0 days 00:21:23,Domain: School,,
296,S2023,ExpModernWorld,Humornamity,2023-04-24,15:41:18,2023-04-24,15:51:08,0 days 00:09:50,Domain: School,,
297,S2023,Music Technology,Synth Paper,2023-04-25,13:58:21,2023-04-25,15:05:01,0 days 01:06:40,Domain: School,,
298,S2023,Music Technology,Synth Paper,2023-04-25,16:01:25,2023-04-25,16:50:56,0 days 00:49:31,Domain: School,,
299,S2023,Music Technology,Synth Paper,2023-04-25,18:09:20,2023-04-25,18:12:27,0 days 00:03:07,Domain: School,,
300,S2023,Music Technology,Synth Paper,2023-04-25,19:11:58,2023-04-25,20:24:57,0 days 01:12:59,Domain: School,,
301,S2023,Chemistry 1,Chapter 7 Mastering,2023-04-26,09:15:23,2023-04-26,09:43:25,0 days 00:28:02,Domain: School,,
302,S2023,Database Management,NoSQL Poster,2023-04-26,11:00:00,2023-04-26,11:50:45,0 days 00:50:45,Domain: School,,
303,S2023,Chemistry 1,Chapter 7 Mastering,2023-04-26,12:46:28,2023-04-26,13:05:53,0 days 00:19:25,Domain: School,,
304,S2023,Chemistry 1,Course Review,2023-04-26,13:09:49,2023-04-26,13:45:59,0 days 00:36:10,Domain: School,,
305,S2023,Chemistry 1,Course Review,2023-04-26,15:54:37,2023-04-26,15:58:13,0 days 00:03:36,Domain: School,,
306,S2023,Chemistry 1,Course Review,2023-04-26,16:02:42,2023-04-26,16:15:21,0 days 00:12:39,Domain: School,,
307,S2023,ExpModernWorld,Humornamity Annotated Bibliography,2023-04-27,14:22:34,2023-04-27,15:35:46,0 days 01:13:12,Domain: School,,
308,S2023,Music Technology,Synth Paper,2023-04-27,17:26:01,2023-04-27,17:46:05,0 days 00:20:04,Domain: School,,
309,S2023,ExpModernWorld,Humornamity Fake,2023-04-27,18:08:03,2023-04-27,18:29:39,0 days 00:21:36,Domain: School,,
310,S2023,ExpModernWorld,Humornamity Fake,2023-04-28,13:41:22,2023-04-28,14:44:17,0 days 01:02:55,Domain: School,,
311,S2023,ExpModernWorld,Humornamity Fake,2023-04-29,09:51:02,2023-04-29,10:58:12,0 days 01:07:10,Domain: School,,
312,S2023,ExpModernWorld,Humornamity Fake,2023-04-29,11:10:39,2023-04-29,13:07:39,0 days 01:57:00,Domain: School,,
313,S2023,ExpModernWorld,Humornamity Fake,2023-04-29,13:30:42,2023-04-29,13:58:14,0 days 00:27:32,Domain: School,,
314,S2023,ExpModernWorld,Humornamity,2023-05-01,10:07:22,2023-05-01,10:38:02,0 days 00:30:40,Domain: School,,
315,S2023,ExpModernWorld,Humornamity Fake,2023-05-02,08:47:35,2023-05-02,09:15:00,0 days 00:27:25,Domain: School,,
316,S2023,ExpModernWorld,Humornamity Fake,2023-05-02,13:11:50,2023-05-02,13:52:14,0 days 00:40:24,Domain: School,,
317,S2023,ExpModernWorld,Humornamity Fake,2023-05-02,17:00:00,2023-05-02,17:52:00,0 days 00:52:00,Domain: School,,
318,S2023,ExpModernWorld,Humornamity Fake,2023-05-02,21:56:49,2023-05-02,22:28:31,0 days 00:31:42,Domain: School,,
319,S2023,ExpModernWorld,Humornamity Fake,2023-05-03,11:10:42,2023-05-03,11:20:38,0 days 00:09:56,Domain: School,,
320,S2023,ExpModernWorld,Final McMel Chat,2023-05-03,12:54:32,2023-05-03,13:56:17,0 days 01:01:45,Domain: School,,
321,S2023,Chemistry 1,Chem Finals Study - Naming,2023-05-03,15:20:04,2023-05-03,15:30:34,0 days 00:10:30,Domain: School,,
322,S2023,Database Management,NoSQL Peer Review,2023-05-04,09:53:25,2023-05-04,10:03:48,0 days 00:10:23,Domain: School,,
323,S2023,Chemistry 1,Chem Finals Study - Notes,2023-05-04,10:21:26,2023-05-04,10:37:41,0 days 00:16:15,Domain: School,,
324,S2023,Chemistry 1,Chem Finals Study - Practice,2023-05-04,10:40:31,2023-05-04,11:16:26,0 days 00:35:55,Domain: School,,
325,S2023,Chemistry 1,Chem Finals Study - Practice,2023-05-04,16:26:41,2023-05-04,17:09:35,0 days 00:42:54,Domain: School,,
326,S2023,Chemistry 1,Chem Finals Study - Practice,2023-05-05,16:56:48,2023-05-05,17:35:06,0 days 00:38:18,Domain: School,,
327,S2023,Chemistry 1,Chem Finals Study - Practice,2023-05-05,21:00:00,2023-05-05,21:41:16,0 days 00:41:16,Domain: School,,
328,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,10:05:48,2023-05-08,10:06:43,0 days 00:00:55,Domain: School,,
329,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,10:11:14,2023-05-08,11:04:39,0 days 00:53:25,Domain: School,,
330,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,11:09:40,2023-05-08,11:51:49,0 days 00:42:09,Domain: School,,
331,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,11:55:00,2023-05-08,12:28:49,0 days 00:33:49,Domain: School,,
332,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,15:16:20,2023-05-08,15:41:54,0 days 00:25:34,Domain: School,,
333,S2023,Computer Organization,CompOrg Finals Study,2023-05-08,21:48:00,2023-05-08,22:06:30,0 days 00:18:30,Domain: School,,
334,S2023,Computer Organization,CompOrg Finals Study,2023-05-09,09:40:53,2023-05-09,10:22:31,0 days 00:41:38,Domain: School,,
335,S2023,Computer Organization,CompOrg Finals Study,2023-05-09,10:29:53,2023-05-09,11:02:00,0 days 00:32:07,Domain: School,,
336,S2023,Computer Organization,CompOrg Finals Study,2023-05-09,21:03:21,2023-05-09,21:27:16,0 days 00:23:55,Domain: School,,
337,S2023,Computer Organization,CompOrg Finals Study,2023-05-10,11:25:27,2023-05-10,11:47:51,0 days 00:22:24,Domain: School,,
338,S2023,Computer Organization,CompOrg Finals Study,2023-05-10,14:18:47,2023-05-10,14:39:12,0 days 00:20:25,Domain: School,,
